instance_id,user_id,original email,revised email,gender,race,age,occupation,education
837,56.0,"Kim, who do you think you are fooling?  A drink or two?  Really?!?!  I think 
I have heard that one from you before.  I don't even say shit like that 
anymore because when I say shit like that I end up partying harder than I 
would have had I just kept my mouth shut.  But in respect for your new job we 
will make sure you are home and tucked in bed early!  :)  See ya soon!","Kim,

You agreed to come out and have a drink or two. Based on the past it seems as though it may end up being more than that. since you have a new job we will make sure that it is an early night. I will see you soon!",Non-binary,White,,Employed,High school diploma or equivalent
1375,56.0,"Yep.  We went for and ultra sound last Thursday and the doc asked ""do you want to know what the sex is?""  I said YES and she said NO and the doc said ok we won't look.",I went to the ultrasound appointment on Thursday. When the doctor asked if we wanted to know the sex of our child I said yes and my partner said no. The doctor agreed to not look.,Non-binary,White,,Employed,High school diploma or equivalent
181,56.0,I would pay $300 for the tix tonight.  I feel ripped off for the crappy game I had to sit through tuesday.,I would be willing to pay $300 for the tickets tonight. I am upset about the awful game that I had to attend on Tuesday.,Non-binary,White,,Employed,High school diploma or equivalent
65,56.0,did you watch your girl on tv last night?,Did you see the woman on television last night?,Non-binary,White,,Employed,High school diploma or equivalent
1378,56.0,"Under separate cover, I will fax to you a copy of the February 6, 1998 legal 
opinion which, from my research, created the ""issue""  between SG&E and Enron 
North America Corp., formerly Enron Capital & Trade Resources Corp.  It might 
be easiest if SD&G reissues the opinion without the qualification contained 
in Paragraph 5.  Please let me know what you think.  Regards.  Sara","I will fax you a copy of the February 6 1998 legal opinion. The issue seems to be that Enron North America needs to have SD&G reissue their opinion without the qualification contained in paragraph 5. I would like to know that you think. Regards.

Sara",Non-binary,White,,Employed,High school diploma or equivalent
1072,56.0,"You're still worried that I'm mad aren't you?  Stop worrying.  I'll call you 
when things settle down here today.",I was wondering if you were still upset. I will call you about the issue as soon as I have some free time.,Non-binary,White,,Employed,High school diploma or equivalent
1406,56.0,"What email are you talking about?  I don't recall being ugly at all to you.  
Please paraphrase want ticked you off.
Things are going great, unfortunately still working too much, but just got 
back from Vegas with some extra cash.  
How is the baby?
PL","I am not such which email that you are referring to. Could you please remind me of what I said that made you upset? I am doing well aside from working too much. I did really well at Vegas and ended up with some extra money. How is your child doing?

PL",Non-binary,White,,Employed,High school diploma or equivalent
1042,56.0,"o zemra ime e vogel,
te dua shume. Me ka marre malli mua per ty","Zerma I am E. Vogel. Do you know? I would like to go to Malli, Thanks you.",Non-binary,White,,Employed,High school diploma or equivalent
868,57.0,"I see!! 
It's no longer worth!  Besides, I had the last laugh when you had your 
cosmopolitan last night!
e
   
	Enron North America Corp.","Ok, I see.
I don't think this is worth my time. ",Woman,White,,Unemployed,College degree
1155,57.0,Have you found my cell phone in my car yet?,Hi I was just wondering if you'd found my cell phone yet? Thanks.,Woman,White,,Unemployed,College degree
742,57.0,"I suppose by now you've each received the email turd that Anthony threw in 
your punchbowl this morning.  When you can, give me a call or email me with 
details on how you'd like to settle, (and the response I'm looking for is not 
""Never."")  If I don't talk to you today, have a nice ""overseas"" Thanksgiving.
Brad Richter
713-853-4893","I'm sure that you've had a response from Anthony by now. When you can, please give me a call or email the details on how you'd like to settle. Have a good Thanksgiving.",Woman,White,,Unemployed,College degree
479,57.0,"Ava, do we need to respond to this?  Thanks. Lynn",Hi Ava. Do you think we need to respond to this? Thanks,Woman,White,,Unemployed,College degree
222,57.0,You should call me so I can harass you.,Can you call me so that we can discuss this?,Woman,White,,Unemployed,College degree
680,57.0,did you ever get this back from ken?,Hi I was wondering if Ken ever responded with this information?,Woman,White,,Unemployed,College degree
466,57.0,"Monaco,
	Traders speculate, pure and simple. At least that what I do. The new team in Houston is the Texans. I don't really care who they are. The knicks stink. Talk to you soon.
Badeer","Monaco,
Traders speculate, pure and simple, or at least that's what I do. The new team in Houston is the Texans. The knicks have never been my favorite. Talk soon.",Woman,White,,Unemployed,College degree
1476,57.0,"I'll drive you to the airport tonight...IF I get to come over for a swim 
Sunday. (Believe me, my motives are purely selfish - your pool is so much 
""cooler"" than mine.)
-- By the way, even with our slight car problem I had a great time last 
night.  You're really going to have to stop being so much fun to be around or 
you'll never be able to successfully ditch me (although last night was a 
valiant effort).","Sure I can drive you to the airport tonight. Do you mind if I took a dip in your pool on Sunday? Your pool is so much cooler than mine! 
I also just wanted to tell you that I had a really great time last night. I would love to hang out again sometime.",Woman,White,,Unemployed,College degree
130,57.0,"I may have mentioned this (too much going on!) but they both did agree to sign. Jeff A. contacted Masha yesterday, took her by surprise...wanted to know if he was the target etc., advised her not to visit with him.",I may have mentioned this already but they both agreed to sign. Jeff contacted Masha yesterday and he was wondering if he was the target and advised her not to visit with him.,Woman,White,,Unemployed,College degree
100,57.0,"Shona,
Could you or someone in your group provide us with a summary of the last 
month's issues? It would be helpful to see trends in order to to track 
improvements. and to get an overall feel for where we should focus our 
efforts. 
If you agree, let's just plan to have the summary for next week's meeting 
with Rick and Sally.
Thanks,
Debbie
   
	Enron North America Corp.","Hi Shona.
Could you or someone in your group please provide us with a summary of the last month's issues? It would be really helpful to see the trends in order to track the improvements and to get an overall feel for where we should be  focusing our efforts. If you like, we can plan to have the summary for next weeks meeting with Rick and Sally.
Thanks",Woman,White,,Unemployed,College degree
110,58.0,"Hi Jon;
This client is looking to contract today. Please give me a live price per the attached file.
Thanks, Mark.","Hi Jon,
This client is looking to contract today. Please give me a live price per the attached file.

Thanks,
 Mark",Woman,White,,Employed,College degree
